id,text
92814,overly attached muslim girlfriend i killed your other 4 wives so you have more time to beat me
92817,every muslim is allowed to have sex with his female slave. if he does not have female slave and wife is not at home his lust with sheep or then he must release goat- dr. zakir naik
92831,when she say its not you its me  bitch its finna be yo eye
92835,my mom says if i get 1m likes they'll pull the plug
92836,when i said i wanted a little pussy this is not really what i had in mind..
92837,"we dipped this shit in bacon grease mixed with bacon juice smothered in hate when it is time, rest assured america.  when the enemy brings it to our soil, we will bring it to them"
92845,Meanwhile at the isis strip club
92846,did somebody say hump day
92847,rise of the planet of the apes (1963)
92851,"teacher: "" ok class, bring out your calculators"" mohammed:"
92854,when he asks you to see your hair
92867,great minds think alike
92870,"all i want to do is move to your country, rape your women, bomb your buses, ripot in your streets and demand that you accept my religion. why can't you be more tolerant?"
92874,so..convert to islam or die?  i say fuck it..let's roll
92876,not my president  not my residents
93016,drinking wine is bad drinking camel piss is good
93024,liquor stores ask for photo id they're trying to keep people of color from drinking!
93027,sexbomb sexbomb you are my sexbomb
93041,"""who's gonna make the sandwiches? what do we do with all these sandwiches?"""
93042,i lost my mom somewhere! what's she like? big cocks and vodka
93046,The text in the image is:  - Muslim terrorist - Spy anti semite - the poster child - of the left
93051,and for my next class project!
93057,how men who ride crotch rockets check on their pizzas
93068,"""hi. i'm the electricianan. i'm here to remove your shorts, and check your box."""
93071,"look, i'm really sorry that i made a ""pew pew"" star wars lazer blaster noise when i jizzed all over your titties  i suffer from immature ejaculation"
93072,"The text in the image is:  - ""black people"" - ""black people"" - ""why would white america do this?"""
93076,should i call a plumber or a electriciann?
93081,"muller report, russia, democrats"
93082,who the fuck is that person?
93084,has an orgasm...  ...shoots out tranny fluid
93085,i'm gonna get me some glow in the dark shoes  so i can enlighten your ass
93086,sweden 2050 the muslim and african hordes execute the last real swede
93087,"and looking for a ""safe place"" my page ain't it..  move along snowflake if you're easily offended"
93102,"""harder, harder"" ""that's a good boy"""
93124,how we see dogs what dogs want to eat when dogs are in heat
93126,if you dress like this on laundry day...  you'll have an extra 'load' to deal with!
93127,black power white power keep poking that bear
93128,obama sucks. liberals are dumb. conservitives are great. jesus is lord. pro life. get rid of illegals. build a wall. bomb isis. obamacare is the devils work
93142,dam baby is that ass a school? cuz i wanna shoot some kids in it..
93145,"The text in the image is:  ""When when Germans try to dab"""
93146,if you're going black friday shopping  be a decent human being and turn your phone horizontal before recording any fights
93147,replacedd kitty litter with pop rocks
93148,the proper way to pop a blackhead
93152,don't blame me fuel was expensive
93164,It's national hebrew day! let's make some challah!
93165,obama voters
93168,my girlfriend is a porn star  she is going to be so pisseded off when she finds out
93172,this is a terrorist
93174,"The text in the image says ""nazi rally."""
93184,this is my watermelon.  there are many like it but this one is mine.
93186,that's the way allah allah i like it
93187,when wwe has a ppv in world war II germany  incineration chamber
93208,The text in the image is:  jolo jew only live once
93215,paper is white and paper beats rock
93216,"The text in the image says:  ""When you have flashbacks from WWII"""
93245,when you tease your husband in public
93246,converted to muslim?  why would you think that
93247,don't get fooled  take them out swimming on the first date
93251,anjem choudary wants this removed he said it insults islam.  so i thought fuck it why not share
93260,when she smiles at you from a distance
93261,"The text in the image is:  ""don't talk about him because hes gay shut up bitch"""
93268,you say islam is violent? i will kill you!
93271,money can't buy you happiness  but hookers and coke don't make me sad either!
93275,i'm this pretty because both my parents are white
93280,a good asian driver
93286,when your mom has to take a picture everywhere
93287,"The text in the image says ""good asian "" """
93401,look dad im doing it you did it tyrone!
93405,i like my coffee like i like my women in the kitchen where they belong
93410,i made a website for orphans it doesn't have a home page
93416,if he were a starving child i'm sure he would have a different sense of humor
93426,you see an innocent child i see the perpetuation of systematic oppression
93428,vote for the candidate who wants to kiss babies  not kill them
93462,Islam is the religious of love and peace
93468,both guilty of murder  guilty ambassador pleaded for help  and obama ignored his pleas
93471,when you haven't stolen for over 2 weeks..
93481,"The text in the image reads:  ""jack's links presents messing with sasquatch"""
93487,"i don't have ex's. i have y's. like, ""y the hell did i date you?!?"""
93502,"snuffy and big bird discuss the most efficient way to rape the drugged man hush, child"
93506,today we are making vegetable soup
93512,once you go black so does your eye
93521,ever notice that christians are bad drivers
93524,when cops see an armed robber
93528,portable dishwasher slash sandwich maker
93541,the jihad squad
93542,anyone who has been paying attention knows  the biggest threat to an innocent persons life in america is the police  like if you agree
93547,The text in the image reads:  d.j. osama spin laden droppin' beats like the twin towers
93548,a gestapo agent inspects a group of yugoslavs  executed by nazi henchmen
93568,"The text in the image is:  ""I'm so fucking gay I can't even think straight"""
93572,"i like my refugees like this "" "" """
93578,"her:  i thought you liked me talking shit in bed!  him:  yes, but, ""eat my pussy like it's watermelon you nigger!"" is not okay, katie"
93586,dropped my phone on my face  and now it looks i got into a street fight
93605,black people are underprivileged  so if my baby is black i'll be sure to get an abortion
93610,i should not be expected to pledge allegiance to any country including america dem representative ilhan omar quote
93614,"I'm sorry I left the seat up, it won't happen again"
93615,I hate when I see a black out in my neighborhood  but I still offer my neighbors a candle
93618,a mothers love is like no other
93620,"The text in the image is:  - ""in other countries"" - ""in pakistan"""
93647,goes as batman for halloween parents get killed
93648,"making a white trash album, if you could send me some pictures, that'd be great"
93650,i got kicked out of hogwarts for using black magic
93658,i like offending people because i think people who get offended should be offended
93671,no. no man. shit no man.  i believe you get your ass kicked saying some sumthin like that man.
93685,"The text in the image reads:  ""islam is the religion of peace! if you don't agree i kill you!"""
93687,The text in the image is:  - Amsterdam red light district - isalamabad red light district
93702,handjob sold separately
93718,"The text in the image is:  ""shia men after getting erection behan kidhar hai??"""
93725,felt cute. might kill your toddler later. idk..
93728,dirty immigrant scum
93740,i'll be saving my resolution for 2019  i think i wanna be an asshole for 1 more year
93741,stop being a bitch
93750,teach your kids to drag race and they'll never be able to afford drugs
93761,even though our people make it hard for us to help them we still love em  because we know they were conditioned to be this way
93764,"dude, sometimes when i close my eyes  i can't see"
93786,"when the exchange student from america pulls out his assault rifle  ""we don't do that here"
93820,we should legally be allowed to shoot fat g*y people
93826,"my wife asked me where i'd like to be buried  apparently, ""balls deep in your sister"" wasn't the answer she was expecting"
93827,now that's a koala-ty photo
93841,"you need to quit messing with those white devils, brotha!!"
93852,The text in the image is:  happiness happens when we stand together
93854,i just realized we know  we don't want him in the same bathroom with our wives
93857,"ideology  kills a dozen ""infidels"""
93861,first they laugh then they imitate
93867,you mean she wasn't german?
93874,"The text in the image is:  ""allah! my goat doesn't love me anymore!"""
93875,we live in a society where they lecture us on morals and biology
94013,now y'all be quiet while  massa making things great again
94015,a great way of serving your country
94017,i bet they make squeaky toy sounds  when they fuck
94018,david cameron celebrates with with supporters at his constituency office
94021,what's that burning? oh it's my family
94026,i got some muhammed for you right here  how you like me now?
94031,felling cute. might fuck a goat later idk
94062,the look after you told your mom you cleaned your room
94065,if yall daughters dancing like this.. they cant play with mines
94067,I'm a firm believer in the seperation of Islam and the planet
94068,hating the jews is a great honor for me and it makes me walk with my head high
94071,when you know you have smoked too much meth
94078,"The text in the image reads:  ""time to kill all muslims"""
94081,being conjoined isn't easy
94083,this is how lesbians have sex
94085,"my black flag brings all the goats to the yard, watch out, i'll put a bomb in your car and the're like ""allahu akbar"" i could teach you, but i lost my arms"
94086,oh yeah  i'm definitely using this picture on tinder
94087,"""never forget"" -you said..  i am the proof  you have forgotten"
94106,release your tax returns  i emailed it to you
94107,because even other planets need crime
94108,the mighty liberal army  ready to fight for socialism
94130,with black power comes no responsibility
94132,"i sent him a picture of my vagina...  and he said ""he loves arby'ss too."""
94138,feeling pretty cute might blow something up later....idk yet
94150,"The text in the image is:  - ""america be like"" - ""never forget"" - ""get over it"""
94152,we make sacrifices  for love and peace in future
94153,"The text in the image says:  ""what hitler would look like as a female"""
94156,i'm proof that even the dumbest student can one day lead the democrat party
94158,"The text in the image says ""great apes."""
94162,teacher: alright class take out your calculators  mohammed:
94170,when you decide to go full gas
94175,"""we're his kids and he hasn't returned. yeah this makes sense"""
94176,the new space saving dishwasher you can hang it anywhere!
94178,symbol of stupidity
94180,happy pride month  let's go beat up lesbians
94185,"The text in the image reads:  ""how a black woman can fight crime"""
94205,when your moms plastic  an you're a spastic tragedy!!
94216,"The text in the image reads:  ""japanese citizen watches as nuke drops on the 9th of august 1945 (colorized"""
94230,kathy bates in the movie waterboy
94236,everyone jews why does the world hate us?
94237,how do you know if a black guy is well hung? you can't fit your finger between the rope and it's neck!!
94251,ahmed mohamed reminds us to set our bombs 1 hour ahead this weekend
94256,it's a wiener pit kind of like your mom
94267,"The text in the image reads:  - ""how gothhead lesbians get stoned in the middle east"" - ""islamic art"""
94278,stop it! i'm trying to work with dishwasher
94281,when i try to fit in with other people
94287,who is this grumpy cat you speak of?!  sweet mother of hades what the hell is that?!?!?
94302,"The text in the image reads:  ""we can end racism if we end a race"""
94305,"The text in the image reads ""women rights in islamic countries."""
94325,"i don't always listen to the 80's..... but when i do, so do the neighbors"
94350,i wonder is he's thinking about me sir.  find me interracial tranny amputee midget fistig porn.
94351,hmmm minyoda i am beat women i must
94352,whitesox ticket: $55 beer: $8 hot dog: $6  watchinging a muslim from kenya throw a 28 mph fastball like an 8 yr old little girl: priceless
94356,an all female muslim rock band
94357,"""the master race"""
94358,The text in the image says:  not all muslims are terrorist
94360,"The text in the image says:  ""how to get a black guy to see his baby"""
94361,when you can't wait for them to cut the cake
94370,when you find out there's an opening for the role of chewbacca
94372,we are in a civil cold war with the bill of rights on the line! so wake up!
94378,save them from death
94380,that look when you high as fuck on dem chromosomes
94387,i'm a fan of the color black on you although the rose gold looks pretty good as well
94501,that's a man baby!
94506,we cannot allow birth control  we will run out of children to molest
94507,lol this isn't the first time  we've lied about gas emissions
94508,now that's a muscle i've not felt  in a long time...
94512,"happy birthday  and believe me, no one can wish you a better happy birthday than me"
94517,border agents in texas apprehend over 400 illegals in just a 5-minute span this is an invasion! why are some republicans trying to keep our borders open??
94518,i agree hi 5 bro
94523,we love your political correctness and tolerance it's our greatest weapon against you!!!
94532,see? i fuckin told you! a little foil on top keeps them jewsy
94560,and for my next class project!
94563,trump's transgender military ban is the best thing ever share if you agree
94571,removes polish with chemicals  nobody bats an eye removes polish with chemicals  everybody loses his shit
94578,that face she makes when ahmed hits the g-spot
94580,racing for pink slips in south africa
94581,"The text in the image is:  ""farming simulator 19 classic equipment dlc"""
94586,when you walk into the waiting room  at the ford service dept
94602,i don't laugh at my own jokes but we all know i'm hilarious.
94605,"The text in the image reads:  ""he was a world savior only if stupid people would understand"""
94610,"The text in the image says ""sea monkeys."""
94615,"The text in the image is ""peinigger."""
94617,burning things that don't mean anything to you
94620,we now have reason to believe  trump ripped the tag off his matress in 1987
94625,when you're the only one who doesn't bring a bottled water to hiking
94628,a lamp post in a busy countryside street
94638,the look your dad gives your when you dont make curfew
94650,happy anniversary  to that time you headbutted your way out of a vagina
94675,"a muslim "" "" party"
94678,no one: steven hawking
94687,you can't spell rape without ape
94710,"what do you mean by: ""you're a hero...and you have to leave.""?  come on dude, let me in. nigger"
94720,when your girlfriend tells you a dry ass joke but you want to get some at the end of the night
94721,The text in the image says:  never forget the holocaust
94723,"The text in the image reads:  ""follow your dreams no matter what people say"""
94725,horses don't see black or white people. they just see food
94731,a good day for taking a selfie
94732,the name's todd... retodd
94738,shopping is boring. why not have some fun at the walmart parking lot?
94780,party tonight? i'm down
94783,"The text in the image reads:  ""ellen keller and her boston terrier 'phiz'"""
94786,i can still smell the ford you drive
94802,The text in the image is:  - manual tranny - automatic tranny - rebuilt tranny
94813,that's the way allah allah i like it!!!
94815,when did you two get married again?
94823,The text in the image is:  - STRONGER - I will Vote.com - TOGETHER - obama voters
94836,when you think of a cute idea for maternity pictures
94850,meanwhile at the isis strip club
94860,you know it's going to be a serious blow job when he puts his hair up in a manbun
94870,when you're barbecuing  and the charcoal runs away
94871,when you found your wife is cheating on you  ya allah
94872,"jewish invention """
94873,safe horns goat style
94876,"hmmm... who shall i arrest first brennan, clapper, comey or obama?"
95021,it's ok to have both of these raised and still live in harmony
95024,ever tried african food? niether have they
95031,if you hold it up to your ear you can hear police
95034,"""a wiggle never hurt anybody.""  dorothy donegan pianist"
95038,when you take these pics we think about cumming in your mouth
95048,"The text in the image says ""little boy from kenya."""
95062,when the cop sees a black kid
95064,hey this bag only weighs.8  it's graam!
95067,"""scientists have discovered that they have a lot of intelligent dna unfortunately most of them spit it out"""
95071,introducing honky kong
95072,this guy just friended and unfriended me 45 times in 15 seconds anyone know him??
95078,this one time  at camp we got so baked
95081,the ku klux klan killed 3446 blacks in a span of 86 years  since 2016 blacks killed 1891 other blacks in chicago alone
95086,The text in the image is:  - novaky concentration camp - these jews can claim - holocaust pensions
95087,good things small packages
95102,"The text in the image reads:  ""you're in the wrong neighborhood motherfucker"""
95103,you're not really drunk  until you are speaking fluent ozzy osbourne
95108,went gay clubbinging with some friends turns out out they were expecting something very different
95130,public talking
95163,new seatbelt design: 45% less car accidents!!
95173,"The text in the image reads:  ""take the third reich and then the first left?"""
95174,"we shouldn't just study civics in high school  we should study other cars, too"
95176,notice how the kenyan skidmark  has been silent about the mueller report?
95184,"The text in the image is ""lgbtq pride."""
95186,no racism
95201,when black people say they are native american
95208,look son a traitor
95214,"big bird's species were mostly scavengers but like the turkey vulture, they would attack weakened prey."
95247,"so, is there gonna be a storm or nah?"
95260,what's black and screams harvey price answering an iron
95263,your new name is abdul you'll take it and like it cracker
95264,"if your refund is more than you paid in taxes  you aren't getting ""your taxes"" back, you're getting ""my taxes"" back!"
95267,"The text in the image is ""interracial dating somting like that."""
95274,"The text in the image says:  ""life has its ups and i have its downs"""
95278,when you're the only dog left at the dog shelter and the black family wants to adopt you
95281,when you can hear mom getting taken to pound town on the fuck truck  and all you can hear is her queef and grunt like wildebeest
95283,happy cinco de porteded!
95302,use one to protect your watermelon farm
95306,why is it so good? because it's white
95317,all those in favour of bringing swedish women to america as refugees  instead of muslims please like and share
95326,im not allowed to barbecue ever since i burnt the franks
95341,one of the worst tragedies of our time
95371,down syndrome girl put on makeup for a party
95376,baked potatoes for everyone
95380,what if he was the second coming of christ  certainly would explain his issue with jewish people
95387,"armed with the knowledge that aids only kills the gays, ernie tells bert to take his new found gift and spread it to the masses"
95401,Meanwhile at the isis strip club
95402,to all the high school grads... congratulations  on getting through the easiest part of life
95403,your hate makes us stronger
95417,monkeys often pick bugs off each other to snack on
95426,"The text in the image is:  ""I hate all fucking jews they are scum of the earth"""
95427,"The text in the image says ""anne frankss nudes exposed."""
95467,how!  can i get dat percap?
95478,did you know? women have small feet so they can stand closer to the sink
95482,and then i said  do i look like i give a fuck?!
95487,watchinging vegetables grow
95604,"they want to be accepted for who they are, yet there isn't able to accept themselves for who they are"
95613,yes i'm a feminist  what a weird way to spell fat and single
95640,"The text in the image reads:  ""syrian rape survivor speaks out"""
95672,these kids need elf on a shelf to behave? that's cute. we had belt on a shelf.
95680,vitiligo is a skin disease that causes the loss of melanin.
95683,"and then i said, mr. president only targets  Walmart  there's no walmart's in north korea"
95684,i'm not transphobic  i just don't like 'em
95687,the muslim on the front door be like: no full auto in buildings
95712,i now declare you sir faggot  sucker of cocks
95714,"The text in the image says:  ""I hate cupcakes and women"""
95718,The text in the image is:  - Amsterdam - hamster dam
95720,"The text in the image is:  ""hey dont blame me for a bad economy! you wanted me just to kill muslims for you!"""
95723,once we are done destroying our country  we'll move to yours!
95724,when she say she done with you & you ask her if she hungry & she say no  issa wrap. game over
95726,what society thinks they will do VS what women will do when the economy collapses
95742,you know like when the tv doesn't work you give it a hard hit and then its all better
95763,i was gonna make a muslim joke  but  they always blow up in your face gotta be careful
95764,"The text in the image is:  1. ""gay people fear me so why is it called homophobia?"" 2. ""a phobia is a fear of something"" 3. ""i do not fear gay people"""
95780,"femenist: all men are evil, and must be castrated because they're all capable of and want to commit rape  me *waiting in line at best buy*  neat"
95783,monday at skul after watchinging  sarafinaa
95801,"prize the real, not the imitation  women as women are real gold  tranny men as 'women' are fools gold"
95803,"""that's the way, allah, allah i like it""  put'n the ""ham"" in mohamed"
95810,things men do that upset women.. 1. lie. 2. be honest. 3. not talking to them 4. talking to much to them. 5. not showing any emotions. 6. being too emotional. 7. breathing
95812,"The text in the image reads:  ""happy shot in the face day 5-2-2011"""
95814,yo mama's so dumb...  she lost a rigged election!
95817,"The text in the image reads:  ""two sad images from american history"""
95821,I don't know how to deal with black people but I guess I'll take a shot at it
95830,face of terrorism in us
95831,who's down for a 3.5 way
95843,friendly reminder: a hooker and con man are in the white house fucking things up
95846,look son...  another terror attack by peaceful muslims!
95861,bitches are like stitches pick on them and they open up
95872,albanians taking a selfie  with a porn star
95874,hello is that everything you need?  i thought you left your smile back there
96015,we're so excited that we're finally able to be ourselves
96023,pussy fight!
96034,i'm just here for the boobs
96037,"they are the best in basketball because they can steal, shoot and run"
96042,if a man remembers the color of your eyes after a first date  you have small boobs
96054,oh lord jesus happy birthday
96058,husband gives massage..  ...aaaand now i have a dick in me.
96071,you mean to tell me you  have so much clean water that you shit in it
96073,"when you vent to a white person ughh, my mom pissed me off wanna kill her? there u go wit dat bs"
96078,meanwhile  at the isis strip club
96081,ankle compilaion when you stoned your 3rd wife  yesterday and you're lonely  Pornhub  WEB SEARCH SEARCH
96082,then he said i couldn't come to the barbecue because i always burn the franks
96083,we give your holy flag praise our lord and enslaver
96087,stevie wonder be like #selfie!
96103,when you've decided to start a life of crime
96104,the ku klux klan killed 3446 blacks in a span of 86 years  since 2016 blacks killed 1891 other blacks in chicago alone
96120,"dude! look at this girl!  carl, shut the... damn that ass!"
96123,"The text in the image reads:  ""muslims kill 1,300 people in 20 days and nobody bats an eye one man drives through 10 muslims and everyone loses their minds"""
96127,"then i grabbed  the booty like, yahhhhhh"
96143,"roses are red, violets are blue mexicans are rapists, and so am i"
96150,yes donald. that sounds good. i once built a wall too.
96152,"The text in the image says ""peace is love."""
96153,jokes don't kill people they kill people
96172,you see that?? it means get the fuck back to the kitchen
96180,puttinging bows on your pet
96182,the face that pro-lifers make when you talk about shooting immigrants.
96183,when your dishwasher is broken so you take it back to walmart to get a new one
96184,when you've just realised your son has taken the wrong backpack to school
96185,"i hate the chinese, black, white, mexican people so who do i like? therein lies the problem"
96204,"girl muslim "" is this a punching bag""?"
96208,the fishing was so bad  even the liars didn't catch any
96213,you know your country is multicultural when there's armed patrols on the streets  belgium germany  france england
96230,it was gonna jump!  i'm holdin' it back!
96231,when you're a convicted rapist but reruns of your show are still on tv  because it's not like you tweeted something
96235,it explodes on penatration  new military drone to fight isis
96238,"hey i just met you  and this is crazy,  but here's mein number so call me maybe"
96240,look out its.....  the jäger bomber!
96250,"The text in the image is:  - ""i'm going home"" - ""i'm russian"""
96253,when you're cool with the lbgtq community
96258,its national hebrew day  go pick up a hot girl
96270,"openly states that america and americans are both ""immoral""  boinkeded her own brother"
96280,she's chilling with her new purchases
96284,welcome to melbourne
96301,alabama: bans abortion. all of alabama in 5 years
96302,a muslim party
96305,"you will never see refugees in america mistreated  when things turn to shit, we welcome others with open arms, dust off our guns and try to help"
96307,"ben was born without eyelids  so they circumcised him and used the skin  the operation was a success, he's just a little cockeyed!"
96312,when you support your little one every step of the way
96317,i'm sorry i made the chewbacca sound  but maybe if you shaved next time......
96325,yesterday i told my wife her soup tasted like crap  today it is much better
96328,"The text in the image says:  ""reshare if you hate white people"""
96340,"I'm not interrupting anything personal, am i? yeah niles, we just eloped i'm your new mom. well, i'll be a son of a bitch"
96342,listen up sweetheart and let this sink in.  i never owned any slaves and you never picked any cotton. here ends the lesson. i dont owe you shit.
96345,"these atheist fools  what do you mean ""evidence""? I gave you the bible verse"
96354,why do asians have eyes like this? isn't it hard to see?
96380,nancy pelosi doing her impression of the dying democrat party
96381,ilhan omar linda sarsour rashida tlaib
96402,i have a dream that one day my people will not act like animals
96405,execute a plan to accept your actual born sex. you'll be happier when you do
96407,rashida tlaib in traditional 'palestinian garb
96415,praise be to the goat i fuck in the arse.. for his name is mohammed the prophet
96417,the cat slipped and fell into the toilet  i was pushed!!
96420,tell trump + mcconnell to stop trying to help democrats pass amnesty for millions of illegals by june 28!  (202) 456-1111    (202) 224-2541
96421,all she wants to do is play all day
96423,micro implant allows terrorist to speak to god.  it comes in various sizes generally from.223 to.50 caliber
96431,when you found out your wife is cheating on you  ya allah
96435,the look he gives you  when you're the new sheik in town
96450,and someone was outside yelling they were gonna rape and kill everyone inside  of the Devil Nicolas Sarko GO TO HELL FIRE HYPOCRISY  ISLAM The Solution for France  MUSLIM WOMAN HONOUR OF ISLAM DEFENDED BY THE UMMAH  SHARIAH for FRANCE  HONOUR for WOMEN  muslim immigration is literally that stupid #islamisthproblem
96452,when someone drops a penny
96470,this is what it's like  to be gay in iran
96471,when you're walking home and come across a naked corpse  i shouldn't
96472,white power!
96475,my husband is always pushing me around....  and talking behind my back
96485,what if i told you transgender is actually a mental illness called delusional psychosis
96502,mmm what's cooking
96507,Sure cancer is bad but you know what's worse? nigas
96508,umm yea.. if you you could just go fuck yourself that'd be great..
96510,"mexican word of the day: wheelchair.  ""me and juan only had one taco but that's ok, wheelchair."""
96513,"what in the cousin humpin, skoal spittin, busch light drinkin, winston smokin, restraining order havin, mullet rockin, trailer park treasure is this!?"
96514,got crap for brains??? SHIT!!! make sure you wear your diaper.
96517,when muslims have been slaughtering millions of innocent people across hundreds of countries and finally someone gives them a taste of their own medicine
96524,"The text in the image is ""spacky chan."""
96531,"parents will lie to their children about why they celebrate thanks giving  christmas  easter  and halloween  they have the nerve to tell the children ""don't you ever lie to me"""
96541,"i don't always listen to socialists... ...but when i do, i buy more ammo"
96570,that's enough facebook for today this sammich isn't going to make itself!
96573,when you get old and your brother decides to stop by and drink with you
96578,"The text in the image is:  - ""mohammad is fucked by blink hacker group!"" - ""oink oink! hi! my name's's mhammad!"" - ""fuck you muslims!"""
96581,"""If a dishwasher wore pants, would it wear them like this or like this"""
96583,for just ten cents a day you can help feed these children
96587,"The text in the image is:  ""Israel we teach, terrorism, sir!"""
96701,49 people were killed at christchurch  muslim  49 people were killed at christchurch mosques  muslim
96704,"The text in the image reads:  ""spoon bob queer pants"""
96708,even casey anthony cared enough about her daughter to vaccinate her
96710,the pill that everyone wants  but can't seem to swallow
96713,what she thinks you're doing when you don't answer your phone  what you're actually doing
96720,sometimes i crunch up my jizz when it dries  and i bring the white powder to parties and watch people snort my cock sand
96730,all i want for christmas is 6 million
96734,life goes on
96735,i sexually identify as thomas the tank engine
96745,"oh, you got offended by a post on the internet?  you must be new here."
96752,chris rock g netflix special in february 2018
96784,keeping your dishwasher clean will make it last longer
96785,lost african tribe
96801,"my wife asked me what the female version of a ""man cave"" would be  i told her it's called ""a kitchen"""
96802,did you know  100% of the people who stay in their own countries don't get detained and separated from their children at the border.
96804,"The text in the image says ""a serbian man."""
96810,"The text in the image says:  ""30 minutes after eating taco bell"""
96820,i love listening to music
96821,if this is banned in islamic countries  shouldn't this be banned in western countries?
96824,there's no shame in having pride in who you are
96840,"The text in the image says:  ""what would i do if she was pregnant"""
96845,barack obama is not america's first black president but america's first mixed race president
96857,don't stare to long you might laugh
96872,when the villagers ask what no shave november is
96873,"if you believe that, i've got fresh cattle to sell you"
96874,"makes offensive heidi crowter meme  looks ""down"" in shame"
97013,why is cocaine white? because it actually works
97015,finds out those 72 virgins.. are goats
97021,"adam, you know what they do with traitors  #treason dontcha?"
97023,puts on sunblock doesn't protect from harmful rays
97025,why do muslim woman wear a mask  it's easier to hide their fur
97026,i have a dream that one day my people will not act like animals
97035,"put'n the ""ham"" in mohamed"
97041,the face i make when the media calls bruce jenner  catlyn jenner
97045,"""dad what is ""losing""? i don't know son, i'm a trump supporter"
97051,when you successfully shot all the muslims in the mosque but isis doesn't claim the assault
97058,doctor: take this medicine after food african kid:
97068,these hitler jokes are rude anne frankly i don't care
97102,a monkey wearing makeup and a dress does not make it a woman  and a man wearing makeup and a dress is also not a woman
97103,when the human asks who knocked everything off the table  awiens
97105,yes i'm trying to divide the country i'm dividing the illegals from the actual citizens
97108,"if you have guns and children, gun safety should be a priority"
97125,see? i fuckin told you! little foil on top keeps them jewsy
97128,know why colored people have all those air freshener in their cars? they can't stand the smell of ni**er either!
97132,in the muslim world all gay men are well hung
97142,stupid americans.. they elect their enemy to rule over them
97153,"Muslim figure: ""We must have pork-free menus or we will leave U.S.""  should we help her pack?"
97160,this would be racist  if black people could read
97162,meanwhile  at the isis strip club
97180,if there is no race it can't be homicide
97183,when you sleep with a jewish girl
97184,i want it now is a good time
97201,"never let anyone tell you what you can or cannot do.  just look at beethoven. everyone told him he would never be a musician, just because he was deaf but did he listen?"
97204,how they see how i see
97208,jerry nadler's's back on tinder
97210,i was raped in jail mom. dad's taking monopoly way too seriously
97213,if this makes you a citizen  does this make him family
97230,trump better deal with these muslims before they kill me
97236,you know u got problems when the dog questions his love for peanut butter
97245,smile like you were able to find that  you're famous enough to have a nice wikipedia page
97250,photo shooting day in office
97256,"The text in the image reads:  ""we destroy the world and kill a lot of people. know the history and learn from it"""
97258,"hi, i'm nate  i'm a lesbian in recovery"
97261,"we didn't say  nobel prize  we said...  no bail, suprise!"
97283,lick her shitter  like an apple fritter
97301,will you hurry up and hunt some food  we have to feed this starving child.
97305,when your wife just died giving birth to your daughter and you're alone in the room with your naked just born daughter
97314,it all depends on how you treat her
97315,a head diaper  is required  when you have  shit for brains  Ms. OMAR
97316,*pulls pizza out of oven* everyone else at auschwitz:
97320,"""when your dishwasher is broken so you take it back to walmart to get a new one"""
97321,"The text in the image says ""1400 years of islamic progress."""
97325,do you know how to use an oven!  or do i need to dig up hitler so he can show you!
97345,who burnt that popcorn?
97348,we have to exterminate all gays
97361,how do mexicans feel about trumps wall? they'll get over it.
97365,smash gender stereotypes  all men are potential rapists
97384,the double tap is a myth  shoot until the threat changes shape or catches fire. only then will your enemies know true peace
97386,inmate comes out of the shower and asks for a towel  auschwitz guard:
97402,when you pour a bowl of coco puffs and realize you're outta milk.
97403,my shirt is so tight it barely fits
97413,"your birthday it is old, you have become"
97415,one of the most sold items this holiday season!
97423,a little gas never killed anybody right?
97426,"The text in the image reads:  - ""what dogs look like to black people"" - ""what dogs look like to asians"" - ""what dogs look like to white people"""
97436,"we will take over politically, oust the constitution  establish sharia law, and behead all non- muslims, right in the streets of america"
97438,buchenwald concentration camp  bones of anti-nazi german women still are in the brick ovens on the crematorium
97453,potato is my favorite color of the alphabet
97456,rare picture of a dishwasher at birth
97463,when you run over antifa protestors and you hear one being dragged
97465,how to pick up jewish chicks
97481,"not a creature was stirring, not even a mouse... cause i ate him"
97486,shame on you america you said you would never forget
97501,what women think they'll do when the economy collapses vs what they'll actually do
97502,when abortion is illegal so you hire  casey anthony to babysit  improvise. adapt. overcome
97503,when you catch your bestfriend with another man  ya done fucked up
97508,did you say dude blew his tire???
97510,pork dripping rub the only way to keep your children safe in rotherham
97514,scientists have discovered that they have a lot of intelligent dna unfortunately most of them spit it out
97520,get the fuck out now  AETN A & E TELEVISION NETWORKS  you anti trump liberals
97521,"the latest toy has hit the shops it's a talking muslim doll  nobody knows what the fuck its says, because no one has the guts to pull the string"
97523,you are so cute
97524,when you can't afford a new dishwasher so you hit the rusty one and make it work
97531,blacks when they hear kilometers per hour instead of monkeys per yard
97542,meanwhile at the isis strip club
97543,this is what whoring yourself out to a religion you've never followed looks like
97546,textinging and flying what's the worst that could happen?
97562,just bought my first slow cooker
97564,"sign says ""take a quarter""  takes two"
97568,how to cook turkey in usa  how to cook turkey in romania
97583,you used so much oil  bp is already claiming they weren't involved
97586,i hate snow  its white and on my land
97601,"this is how a snake's mouth looks from the inside, i think everything is clear now"
97604,The text in the image is:  - London police speak - with suspect
97610,taxes...i love them  you pay.... and the illegals stay......for free rain tax..gas tax... highest property tax in country it never ends
